,SID,NAME,SEASON,NUMBER,NATURE,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_GUST
94132,2022191N14249,DARBY,2022,19,TS,2022-07-15 21:00:00,17.6573,-147.62, , , ,TS,45,1004, 
94133,2022191N14249,DARBY,2022,19,TS,2022-07-16 00:00:00,17.7,-148.5,40,1006, ,TS,40,1006,50
94134,2022191N14249,DARBY,2022,19,TS,2022-07-16 03:00:00,17.707,-149.378, , , ,TS,40,1006, 
94135,2022191N14249,DARBY,2022,19,TS,2022-07-16 06:00:00,17.7,-150.3,40,1006, ,TS,40,1006,50
94136,2022191N14249,DARBY,2022,19,TS,2022-07-16 09:00:00,17.6995,-151.27, , , ,TS,40,1006, 
94137,2022191N14249,DARBY,2022,19,TS,2022-07-16 12:00:00,17.7,-152.3,40,1006, ,TS,40,1006,50
94138,2022191N14249,DARBY,2022,19,TS,2022-07-16 15:00:00,17.6999,-153.4, , , ,TS,37,1006, 
94139,2022191N14249,DARBY,2022,19,TS,2022-07-16 18:00:00,17.7,-154.5,35,1007, ,TS,35,1007,45
94140,2022191N14249,DARBY,2022,19,TS,2022-07-16 21:00:00,17.7007,-155.525, , , ,TS,35,1007, 
94141,2022191N14249,DARBY,2022,19,TS,2022-07-17 00:00:00,17.7,-156.5,35,1007, ,TS,35,1007,45
94142,2022197N12260,ESTELLE,2022,20,TS,2022-07-15 12:00:00,12.0,-99.9,30,1007, ,TD,30,1007,40
94143,2022197N12260,ESTELLE,2022,20,TS,2022-07-15 15:00:00,12.2476,-100.29, , , ,TD,30,1007, 
94144,2022197N12260,ESTELLE,2022,20,TS,2022-07-15 18:00:00,12.5,-100.7,30,1007, ,TD,30,1007,40
94145,2022197N12260,ESTELLE,2022,20,TS,2022-07-15 21:00:00,12.7575,-101.143, , , ,TD,32,1006, 
94146,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 00:00:00,13.0,-101.6,35,1006, ,TS,35,1006,45
94147,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 03:00:00,13.2075,-102.058, , , ,TS,40,1004, 
94148,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 06:00:00,13.4,-102.5,45,1003, ,TS,45,1003,55
94149,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 09:00:00,13.6075,-102.923, , , ,TS,50,1000, 
94150,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 12:00:00,13.8,-103.3,55,997, ,TS,55,997,65
94151,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 15:00:00,13.9499,-103.608, , , ,TS,57,995, 
94152,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 18:00:00,14.1,-103.9,60,993, ,TS,60,993,75
94153,2022197N12260,ESTELLE,2022,20,TS,2022-07-16 21:00:00,14.2924,-104.235, , , ,TS,62,992, 
94154,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 00:00:00,14.5,-104.6,65,991, ,HU,65,991,80
94155,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 03:00:00,14.6999,-104.978, , , ,HU,67,989, 
94156,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 06:00:00,14.9,-105.4,70,988, ,HU,70,988,85
94157,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 09:00:00,15.085,-105.885, , , ,HU,72,986, 
94158,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 12:00:00,15.3,-106.4,75,985, ,HU,75,985,90
94159,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 15:00:00,15.5774,-106.908, , , ,HU,75,985, 
94160,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 18:00:00,15.9,-107.4,75,985, ,HU,75,985,90
94161,2022197N12260,ESTELLE,2022,20,TS,2022-07-17 21:00:00,16.2423,-107.85, , , ,HU,72,985, 
94162,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 00:00:00,16.6,-108.3,70,986, ,HU,70,986,85
94163,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 03:00:00,16.9647,-108.77, , , ,HU,70,986, 
94164,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 06:00:00,17.3,-109.3,70,986, ,HU,70,986,85
94165,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 09:00:00,17.58,-109.928, , , ,HU,70,986, 
94166,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 12:00:00,17.8,-110.6,70,986, ,HU,70,986,85
94167,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 15:00:00,17.9799,-111.258, , , ,HU,70,986, 
94168,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 18:00:00,18.1,-111.9,70,986, ,HU,70,986,85
94169,2022197N12260,ESTELLE,2022,20,TS,2022-07-18 21:00:00,18.1573,-112.515, , , ,HU,67,987, 
94170,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 00:00:00,18.2,-113.1,65,988, ,HU,65,988,80
94171,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 03:00:00,18.2773,-113.665, , , ,HU,62,989, 
94172,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 06:00:00,18.4,-114.2,60,991, ,TS,60,991,65
94173,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 09:00:00,18.5772,-114.7, , , ,TS,57,992, 
94174,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 12:00:00,18.8,-115.2,55,993, ,TS,55,993,65
94175,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 15:00:00,19.0349,-115.743, , , ,TS,55,993, 
94176,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 18:00:00,19.3,-116.3,55,993, ,TS,55,993,65
94177,2022197N12260,ESTELLE,2022,20,TS,2022-07-19 21:00:00,19.5996,-116.828, , , ,TS,55,993, 
94178,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 00:00:00,19.9,-117.4,55,994, ,TS,55,994,65
94179,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 03:00:00,20.1575,-118.078, , , ,TS,52,995, 
94180,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 06:00:00,20.4,-118.8,50,997, ,TS,50,997,60
94181,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 09:00:00,20.6572,-119.5, , , ,TS,50,997, 
94182,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 12:00:00,20.9,-120.2,50,997, ,TS,50,997,60
94183,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 15:00:00,21.1074,-120.915, , , ,TS,47,999, 
94184,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 18:00:00,21.3,-121.6,45,1002, ,TS,45,1002,55
94185,2022197N12260,ESTELLE,2022,20,TS,2022-07-20 21:00:00,21.4997,-122.223, , , ,TS,42,1003, 
94186,2022197N12260,ESTELLE,2022,20,TS,2022-07-21 00:00:00,21.7,-122.8,40,1004, ,TS,40,1004,50
94187,2022197N12260,ESTELLE,2022,20,TS,2022-07-21 03:00:00,21.9147,-123.358, , , ,TS,37,1005, 
94188,2022197N12260,ESTELLE,2022,20,DS,2022-07-21 06:00:00,22.1,-123.9,35,1007, ,LO,35,1007,45
94189,2022197N12260,ESTELLE,2022,20,DS,2022-07-21 09:00:00,22.2299,-124.458, , , ,LO,32,1007, 
94190,2022197N12260,ESTELLE,2022,20,DS,2022-07-21 12:00:00,22.3,-125.0,30,1007, ,LO,30,1007,40
94191,2022197N12260,ESTELLE,2022,20,DS,2022-07-21 15:00:00,22.3073,-125.515, , , ,LO,30,1007, 
94192,2022197N12260,ESTELLE,2022,20,DS,2022-07-21 18:00:00,22.3,-126.0,30,1008, ,LO,30,1008,40
94193,2022197N12260,ESTELLE,2022,20,DS,2022-07-21 21:00:00,22.3274,-126.473, , , ,LO,27,1008, 
94194,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 00:00:00,22.4,-126.9,25,1009, ,LO,25,1009, 
94195,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 03:00:00,22.5423,-127.265, , , ,LO,25,1009, 
94196,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 06:00:00,22.7,-127.6,25,1009, ,LO,25,1009, 
94197,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 09:00:00,22.8149,-127.95, , , ,LO,25,1009, 
94198,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 12:00:00,22.9,-128.3,25,1009, ,LO,25,1009, 
94199,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 15:00:00,22.965,-128.658, , , ,LO,25,1009, 
94200,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 18:00:00,23.0,-129.0,25,1009, ,LO,25,1009, 
94201,2022197N12260,ESTELLE,2022,20,DS,2022-07-22 21:00:00,22.9998,-129.293, , , ,LO,25,1009, 
94202,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 00:00:00,23.0,-129.6,25,1009, ,LO,25,1009, 
94203,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 03:00:00,23.0276,-130.0, , , ,LO,22,1009, 
94204,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 06:00:00,23.1,-130.4,20,1010, ,LO,20,1010, 
94205,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 09:00:00,23.2349,-130.73, , , ,LO,20,1010, 
94206,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 12:00:00,23.4,-131.0,20,1010, ,LO,20,1010, 
94207,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 15:00:00,23.5499,-131.215, , , ,LO,20,1010, 
94208,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 18:00:00,23.7,-131.4,20,1010, ,LO,20,1010, 
94209,2022197N12260,ESTELLE,2022,20,DS,2022-07-23 21:00:00,23.8501,-131.595, , , ,LO,20,1010, 
94210,2022197N12260,ESTELLE,2022,20,DS,2022-07-24 00:00:00,24.0,-131.8,20,1010, ,LO,20,1010, 
94211,2022207N11262,FRANK,2022,21,DS,2022-07-25 12:00:00,11.0,-98.0,25,1009, ,LO,25,1009, 
94212,2022207N11262,FRANK,2022,21,DS,2022-07-25 15:00:00,10.9927,-98.5475, , , ,LO,27,1008, 
94213,2022207N11262,FRANK,2022,21,DS,2022-07-25 18:00:00,11.0,-99.1,30,1008, ,LO,30,1008,40
94214,2022207N11262,FRANK,2022,21,DS,2022-07-25 21:00:00,11.0349,-99.6575, , , ,LO,30,1007, 
94215,2022207N11262,FRANK,2022,21,TS,2022-07-26 00:00:00,11.1,-100.2,30,1007, ,TD,30,1007,40
94216,2022207N11262,FRANK,2022,21,TS,2022-07-26 03:00:00,11.1924,-100.722, , , ,TD,32,1006, 
94217,2022207N11262,FRANK,2022,21,TS,2022-07-26 06:00:00,11.3,-101.2,35,1006, ,TS,35,1006,40
94218,2022207N11262,FRANK,2022,21,TS,2022-07-26 09:00:00,11.4073,-101.608, , , ,TS,35,1005, 
94219,2022207N11262,FRANK,2022,21,TS,2022-07-26 12:00:00,11.5,-102.0,35,1004, ,TS,35,1004,45
94220,2022207N11262,FRANK,2022,21,TS,2022-07-26 15:00:00,11.55,-102.443, , , ,TS,35,1004, 
94221,2022207N11262,FRANK,2022,21,TS,2022-07-26 18:00:00,11.6,-102.9,35,1004, ,TS,35,1004,45
94222,2022207N11262,FRANK,2022,21,TS,2022-07-26 21:00:00,11.685,-103.358, , , ,TS,35,1004, 
94223,2022207N11262,FRANK,2022,21,TS,2022-07-27 00:00:00,11.8,-103.8,35,1004, ,TS,35,1004,45
94224,2022207N11262,FRANK,2022,21,TS,2022-07-27 03:00:00,11.9499,-104.2, , , ,TS,35,1004, 
94225,2022207N11262,FRANK,2022,21,TS,2022-07-27 06:00:00,12.1,-104.6,35,1004, ,TS,35,1004,45
94226,2022207N11262,FRANK,2022,21,TS,2022-07-27 09:00:00,12.215,-105.043, , , ,TS,35,1004, 
94227,2022207N11262,FRANK,2022,21,TS,2022-07-27 12:00:00,12.3,-105.5,35,1004, ,TS,35,1004,45
94228,2022207N11262,FRANK,2022,21,TS,2022-07-27 15:00:00,12.3499,-105.943, , , ,TS,37,1003, 
94229,2022207N11262,FRANK,2022,21,TS,2022-07-27 18:00:00,12.4,-106.4,40,1002, ,TS,40,1002,50
94230,2022207N11262,FRANK,2022,21,TS,2022-07-27 21:00:00,12.4924,-106.885, , , ,TS,42,1001, 
94231,2022207N11262,FRANK,2022,21,TS,2022-07-28 00:00:00,12.6,-107.4,45,1000, ,TS,45,1000,55
94232,2022207N11262,FRANK,2022,21,TS,2022-07-28 03:00:00,12.7074,-107.942, , , ,TS,45,1000, 
94233,2022207N11262,FRANK,2022,21,TS,2022-07-28 06:00:00,12.8,-108.5,45,1000, ,TS,45,1000,55
94234,2022207N11262,FRANK,2022,21,TS,2022-07-28 09:00:00,12.8575,-109.065, , , ,TS,45,1000, 
94235,2022207N11262,FRANK,2022,21,TS,2022-07-28 12:00:00,12.9,-109.6,45,1000, ,TS,45,1000,55
94236,2022207N11262,FRANK,2022,21,TS,2022-07-28 15:00:00,12.9424,-110.073, , , ,TS,47,998, 
94237,2022207N11262,FRANK,2022,21,TS,2022-07-28 18:00:00,13.0,-110.5,50,997, ,TS,50,997,60
94238,2022207N11262,FRANK,2022,21,TS,2022-07-28 21:00:00,13.0849,-110.915, , , ,TS,52,995, 
94239,2022207N11262,FRANK,2022,21,TS,2022-07-29 00:00:00,13.2,-111.3,55,993, ,TS,55,993,65
94240,2022207N11262,FRANK,2022,21,TS,2022-07-29 03:00:00,13.3274,-111.665, , , ,TS,55,993, 
94241,2022207N11262,FRANK,2022,21,TS,2022-07-29 06:00:00,13.5,-112.0,55,993, ,TS,55,993,65
94242,2022207N11262,FRANK,2022,21,TS,2022-07-29 09:00:00,13.7424,-112.293, , , ,TS,55,993, 
94243,2022207N11262,FRANK,2022,21,TS,2022-07-29 12:00:00,14.0,-112.6,55,993, ,TS,55,993,65
94244,2022207N11262,FRANK,2022,21,TS,2022-07-29 15:00:00,14.2,-112.985, , , ,TS,57,991, 
94245,2022207N11262,FRANK,2022,21,TS,2022-07-29 18:00:00,14.4,-113.4,60,989, ,TS,60,989,75
94246,2022207N11262,FRANK,2022,21,TS,2022-07-29 21:00:00,14.6349,-113.8, , , ,TS,65,986, 
94247,2022207N11262,FRANK,2022,21,TS,2022-07-30 00:00:00,14.9,-114.2,70,983, ,HU,70,983,85
94248,2022207N11262,FRANK,2022,21,TS,2022-07-30 03:00:00,15.1849,-114.6, , , ,HU,75,979, 
94249,2022207N11262,FRANK,2022,21,TS,2022-07-30 06:00:00,15.5,-115.0,80,976, ,HU,80,976,100
94250,2022207N11262,FRANK,2022,21,TS,2022-07-30 09:00:00,15.8425,-115.408, , , ,HU,80,976, 
94251,2022207N11262,FRANK,2022,21,TS,2022-07-30 12:00:00,16.2,-115.8,80,976, ,HU,80,976,100
94252,2022207N11262,FRANK,2022,21,TS,2022-07-30 15:00:00,16.5499,-116.15, , , ,HU,80,976, 
94253,2022207N11262,FRANK,2022,21,TS,2022-07-30 18:00:00,16.9,-116.5,80,976, ,HU,80,976,100
94254,2022207N11262,FRANK,2022,21,TS,2022-07-30 21:00:00,17.2499,-116.885, , , ,HU,80,976, 
94255,2022207N11262,FRANK,2022,21,TS,2022-07-31 00:00:00,17.6,-117.3,80,976, ,HU,80,976,100
94256,2022207N11262,FRANK,2022,21,TS,2022-07-31 03:00:00,17.9575,-117.75, , , ,HU,77,977, 
94257,2022207N11262,FRANK,2022,21,TS,2022-07-31 06:00:00,18.3,-118.2,75,979, ,HU,75,979,100
94258,2022207N11262,FRANK,2022,21,TS,2022-07-31 09:00:00,18.5924,-118.608, , , ,HU,72,980, 
94259,2022207N11262,FRANK,2022,21,TS,2022-07-31 12:00:00,18.9,-119.0,70,981, ,HU,70,981,100
94260,2022207N11262,FRANK,2022,21,TS,2022-07-31 15:00:00,19.2925,-119.407, , , ,HU,70,982, 
94261,2022207N11262,FRANK,2022,21,TS,2022-07-31 18:00:00,19.7,-119.8,70,983, ,HU,70,983,85
94262,2022207N11262,FRANK,2022,21,TS,2022-07-31 21:00:00,20.0498,-120.15, , , ,HU,67,983, 
94263,2022207N11262,FRANK,2022,21,TS,2022-08-01 00:00:00,20.4,-120.5,65,984, ,HU,65,984,85
94264,2022207N11262,FRANK,2022,21,TS,2022-08-01 03:00:00,20.8,-120.893, , , ,HU,62,986, 
94265,2022207N11262,FRANK,2022,21,TS,2022-08-01 06:00:00,21.2,-121.3,60,988, ,TS,60,988,75
94266,2022207N11262,FRANK,2022,21,TS,2022-08-01 09:00:00,21.5649,-121.7, , , ,TS,57,990, 
94267,2022207N11262,FRANK,2022,21,TS,2022-08-01 12:00:00,21.9,-122.1,55,992, ,TS,55,992,65
94268,2022207N11262,FRANK,2022,21,TS,2022-08-01 15:00:00,22.2074,-122.5, , , ,TS,50,994, 
94269,2022207N11262,FRANK,2022,21,TS,2022-08-01 18:00:00,22.5,-122.9,45,997, ,TS,45,997,60
94270,2022207N11262,FRANK,2022,21,TS,2022-08-01 21:00:00,22.7999,-123.3, , , ,TS,42,998, 
94271,2022207N11262,FRANK,2022,21,TS,2022-08-02 00:00:00,23.1,-123.7,40,999, ,TS,40,999,50
94272,2022207N11262,FRANK,2022,21,TS,2022-08-02 03:00:00,23.3925,-124.108, , , ,TS,40,1000, 
94273,2022207N11262,FRANK,2022,21,TS,2022-08-02 06:00:00,23.7,-124.5,40,1001, ,TS,40,1001,50
94274,2022207N11262,FRANK,2022,21,TS,2022-08-02 09:00:00,24.0349,-124.865, , , ,TS,37,1002, 
94275,2022207N11262,FRANK,2022,21,TS,2022-08-02 12:00:00,24.4,-125.2,35,1004, ,TS,35,1004,45
94276,2022207N11262,FRANK,2022,21,TS,2022-08-02 15:00:00,24.7924,-125.508, , , ,TS,35,1004, 
94277,2022207N11262,FRANK,2022,21,DS,2022-08-02 18:00:00,25.2,-125.8,35,1005, ,LO,35,1005,45
94278,2022207N11262,FRANK,2022,21,DS,2022-08-02 21:00:00,25.5925,-126.108, , , ,LO,32,1005, 
94279,2022207N11262,FRANK,2022,21,DS,2022-08-03 00:00:00,26.0,-126.4,30,1006, ,LO,30,1006, 
94280,2022207N11262,FRANK,2022,21,DS,2022-08-03 03:00:00,26.435,-126.665, , , ,LO,30,1006, 
94281,2022207N11262,FRANK,2022,21,DS,2022-08-03 06:00:00,26.9,-126.9,30,1007, ,LO,30,1007, 
94282,2022207N11262,FRANK,2022,21,DS,2022-08-03 09:00:00,27.3925,-127.123, , , ,LO,30,1007, 
94283,2022207N11262,FRANK,2022,21,DS,2022-08-03 12:00:00,27.9,-127.3,30,1007, ,LO,30,1007, 
94284,2022207N11262,FRANK,2022,21,DS,2022-08-03 15:00:00,28.4,-127.437, , , ,LO,27,1007, 
94285,2022207N11262,FRANK,2022,21,DS,2022-08-03 18:00:00,28.9,-127.5,25,1008, ,LO,25,1008, 
94286,2022207N11262,FRANK,2022,21,DS,2022-08-03 21:00:00,29.4,-127.475, , , ,LO,25,1008, 
94287,2022207N11262,FRANK,2022,21,DS,2022-08-04 00:00:00,29.9,-127.4,25,1008, ,LO,25,1008, 
94288,2022209N16246,GEORGETTE,2022,22,TS,2022-07-27 12:00:00,16.2,-114.2,30,1007, ,TD,30,1007,40
94289,2022209N16246,GEORGETTE,2022,22,TS,2022-07-27 15:00:00,16.2702,-114.7, , , ,TD,32,1006, 
94290,2022209N16246,GEORGETTE,2022,22,TS,2022-07-27 18:00:00,16.3,-115.2,35,1005, ,TS,35,1005,45
94291,2022209N16246,GEORGETTE,2022,22,TS,2022-07-27 21:00:00,16.2649,-115.7, , , ,TS,37,1003, 
94292,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 00:00:00,16.2,-116.2,40,1002, ,TS,40,1002,50
94293,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 03:00:00,16.1499,-116.7, , , ,TS,42,1001, 
94294,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 06:00:00,16.1,-117.2,45,1000, ,TS,45,1000,55
94295,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 09:00:00,16.0574,-117.7, , , ,TS,45,1000, 
94296,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 12:00:00,16.0,-118.2,45,1000, ,TS,45,1000,55
94297,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 15:00:00,15.9074,-118.7, , , ,TS,45,1000, 
94298,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 18:00:00,15.8,-119.2,45,1000, ,TS,45,1000,55
94299,2022209N16246,GEORGETTE,2022,22,TS,2022-07-28 21:00:00,15.6998,-119.692, , , ,TS,45,1000, 
94300,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 00:00:00,15.6,-120.2,45,1000, ,TS,45,1000,55
94301,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 03:00:00,15.5074,-120.742, , , ,TS,47,999, 
94302,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 06:00:00,15.4,-121.3,50,998, ,TS,50,998,55
94303,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 09:00:00,15.2499,-121.85, , , ,TS,50,998, 
94304,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 12:00:00,15.1,-122.4,50,998, ,TS,50,998,60
94305,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 15:00:00,14.9999,-122.95, , , ,TS,47,999, 
94306,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 18:00:00,14.9,-123.5,45,1000, ,TS,45,1000,55
94307,2022209N16246,GEORGETTE,2022,22,TS,2022-07-29 21:00:00,14.7575,-124.065, , , ,TS,45,1000, 
94308,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 00:00:00,14.6,-124.6,45,1000, ,TS,45,1000,55
94309,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 03:00:00,14.4498,-125.065, , , ,TS,45,1000, 
94310,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 06:00:00,14.3,-125.5,45,1000, ,TS,45,1000,55
94311,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 09:00:00,14.1499,-125.95, , , ,TS,45,1000, 
94312,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 12:00:00,14.0,-126.4,45,1000, ,TS,45,1000,55
94313,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 15:00:00,13.8424,-126.85, , , ,TS,45,1000, 
94314,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 18:00:00,13.7,-127.3,45,1000, ,TS,45,1000,55
94315,2022209N16246,GEORGETTE,2022,22,TS,2022-07-30 21:00:00,13.5925,-127.765, , , ,TS,45,1000, 
94316,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 00:00:00,13.5,-128.2,45,1000, ,TS,45,1000,55
94317,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 03:00:00,13.4074,-128.58, , , ,TS,42,1001, 
94318,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 06:00:00,13.3,-128.9,40,1002, ,TS,40,1002,50
94319,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 09:00:00,13.15,-129.18, , , ,TS,37,1003, 
94320,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 12:00:00,13.0,-129.4,35,1004, ,TS,35,1004,45
94321,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 15:00:00,12.885,-129.565, , , ,TS,32,1005, 
94322,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 18:00:00,12.8,-129.7,30,1006, ,TD,30,1006,40
94323,2022209N16246,GEORGETTE,2022,22,TS,2022-07-31 21:00:00,12.7275,-129.843, , , ,TD,30,1006, 
94324,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 00:00:00,12.7,-130.0,30,1006, ,TD,30,1006,40
94325,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 03:00:00,12.7275,-130.192, , , ,TD,30,1006, 
94326,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 06:00:00,12.8,-130.4,30,1006, ,TD,30,1006,40
94327,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 09:00:00,12.9,-130.615, , , ,TD,30,1006, 
94328,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 12:00:00,13.0,-130.8,30,1006, ,TD,30,1006,40
94329,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 15:00:00,13.05,-130.923, , , ,TD,30,1006, 
94330,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 18:00:00,13.1,-131.0,30,1006, ,TD,30,1006,40
94331,2022209N16246,GEORGETTE,2022,22,TS,2022-08-01 21:00:00,13.185,-131.08, , , ,TD,30,1006, 
94332,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 00:00:00,13.3,-131.1,30,1006, ,TD,30,1006,40
94333,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 03:00:00,13.4425,-131.023, , , ,TD,30,1006, 
94334,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 06:00:00,13.6,-130.9,30,1006, ,TD,30,1006,40
94335,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 09:00:00,13.735,-130.807, , , ,TD,30,1006, 
94336,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 12:00:00,13.9,-130.7,30,1006, ,TD,30,1006,40
94337,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 15:00:00,14.1275,-130.565, , , ,TD,30,1006, 
94338,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 18:00:00,14.4,-130.4,30,1006, ,TD,30,1006,40
94339,2022209N16246,GEORGETTE,2022,22,TS,2022-08-02 21:00:00,14.685,-130.207, , , ,TD,30,1006, 
94340,2022209N16246,GEORGETTE,2022,22,TS,2022-08-03 00:00:00,15.0,-130.0,30,1006, ,TD,30,1006,40
94341,2022209N16246,GEORGETTE,2022,22,TS,2022-08-03 03:00:00,15.3425,-129.793, , , ,TD,30,1006, 
94342,2022209N16246,GEORGETTE,2022,22,TS,2022-08-03 06:00:00,15.7,-129.6,30,1006, ,TD,30,1006,40
94343,2022209N16246,GEORGETTE,2022,22,TS,2022-08-03 09:00:00,16.0425,-129.427, , , ,TD,30,1006, 
94344,2022209N16246,GEORGETTE,2022,22,TS,2022-08-03 12:00:00,16.4,-129.3,30,1007, ,TD,30,1007,40
94345,2022209N16246,GEORGETTE,2022,22,TS,2022-08-03 15:00:00,16.8,-129.205, , , ,TD,30,1007, 
94346,2022209N16246,GEORGETTE,2022,22,DS,2022-08-03 18:00:00,17.2,-129.2,30,1008, ,LO,30,1008,35
94347,2022209N16246,GEORGETTE,2022,22,DS,2022-08-03 21:00:00,17.58,-129.312, , , ,LO,30,1008, 
94348,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 00:00:00,17.9,-129.5,30,1008, ,LO,30,1008, 
94349,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 03:00:00,18.1225,-129.685, , , ,LO,30,1008, 
94350,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 06:00:00,18.3,-129.9,30,1009, ,LO,30,1009, 
94351,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 09:00:00,18.5075,-130.135, , , ,LO,30,1009, 
94352,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 12:00:00,18.7,-130.4,30,1009, ,LO,30,1009, 
94353,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 15:00:00,18.8574,-130.685, , , ,LO,30,1009, 
94354,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 18:00:00,19.0,-131.0,30,1010, ,LO,30,1010, 
94355,2022209N16246,GEORGETTE,2022,22,DS,2022-08-04 21:00:00,19.1649,-131.335, , , ,LO,30,1010, 
